elev,xcoord,ycoord,id,dist,dist_total
947.18,-122.15888,41.127321,2101,329.123969057,1510130.846516
899.72,-122.160538,41.1333,2102,678.342062466,1510809.18857847
813.06,-122.167538,41.138954,2103,548.26121305,1511357.44979152
841.36,-122.172147,41.142451,2104,548.26121305,1511905.71100457
957.3,-122.179638,41.136522,2105,218.163608839,1512123.8746134
1054.28,-122.182074,41.137206,2106,218.163608839,1512342.03822224
1155.8,-122.187131,41.138906,2107,464.660033721,1512806.69825596
1188.13,-122.197392,41.139101,2108,353.301244986,1513159.99950095
1245.69,-122.201572,41.138734,2109,353.301244986,1513513.30074594
1286.16,-122.209443,41.141044,2110,330.819417051,1513844.12016299
1354.41,-122.211648,41.143513,2111,330.819417051,1514174.93958004
1411.28,-122.218138,41.146564,2112,641.657486484,1514816.59706652
1404.45,-122.227129,41.151773,2113,950.910065906,1515767.50713243
1405.46,-122.239786,41.148291,2114,561.998481458,1516329.50561389
1395.64,-122.245125,41.145238,2115,561.998481458,1516891.50409534
1358.83,-122.249552,41.138803,2116,317.793864926,1517209.29796027
1337.63,-122.258755,41.135575,2117,306.612249335,1517515.91020961
1282.75,-122.255213,41.136247,2118,306.612249335,1517822.52245894
1239.83,-122.251005,41.141445,2119,317.793864926,1518140.31632387
1197.6,-122.250362,41.148522,2120,571.193581203,1518711.50990507
1154.58,-122.261169,41.152091,2121,946.944286012,1519658.45419108
1082.38,-122.270751,41.156592,2122,189.185833681,1519847.64002476
994.85,-122.272204,41.155289,2123,189.185833681,1520036.82585844
955.95,-122.275281,41.160494,2124,351.350372051,1520388.17623049
877.11,-122.279239,41.159464,2125,232.012120694,1520620.18835119
809.48,-122.281274,41.15805,2126,232.012120695,1520852.20047188
752.12,-122.284098,41.161239,2127,117.31564864,1520969.51612052
709.1,-122.284013,41.162293,2128,117.31564864,1521086.83176916
630.73,-122.292393,41.160144,2129,496.030272901,1521582.86204206
655.79,-122.297139,41.162806,2130,508.362892236,1522091.2249343
761.35,-122.300168,41.158842,2131,508.362892236,1522599.58782654
757.73,-122.310138,41.162656,2132,434.018034154,1523033.60586069
822.72,-122.313963,41.160026,2133,434.018034154,1523467.62389485
877.69,-122.324862,41.157762,2134,797.615580726,1524265.23947557
869.34,-122.332511,41.162024,2135,797.615580726,1525062.8550563
864.94,-122.342763,41.161334,2136,495.202276646,1525558.05733294
784.71,-122.348661,41.161456,2137,495.202276646,1526053.25960959
850.68,-122.355287,41.162014,2138,559.556882463,1526612.81649205
837.81,-122.362916,41.165894,2139,321.954010424,1526934.77050248
913.53,-122.366752,41.165867,2140,321.954010424,1527256.7245129
949.58,-122.368898,41.172792,2141,746.583620579,1528003.30813348
964.48,-122.372766,41.178846,2142,718.228388887,1528721.53652237
1050.91,-122.374289,41.18521,2143,718.228388887,1529439.76491125
1102.7,-122.379538,41.190455,2144,484.714208947,1529924.4791202
1228.44,-122.378413,41.194736,2145,484.714208947,1530409.19332915
1342.84,-122.383091,41.193187,2146,425.322707182,1530834.51603633
1482,-122.383386,41.197959,2147,530.544737765,1531365.06077409
1618.55,-122.381855,41.20447,2148,734.412040583,1532099.47281468
1725.65,-122.378014,41.212932,2149,637.766262646,1532737.23907732
1746.77,-122.385428,41.211654,2150,637.766262646,1533375.00533997
1794.99,-122.396395,41.215179,2151,999.577740067,1534374.58308004
1841.68,-122.409601,41.214607,2152,1160.113202579,1535534.69628262
1893.36,-122.41914,41.207042,2153,1015.955353748,1536550.65163636
1924.48,-122.422814,41.198325,2154,1015.955353749,1537566.60699011
2035.34,-122.433996,41.189085,2155,1390.305485996,1538956.91247611
1990.47,-122.449784,41.187601,2156,1334.751944266,1540291.66442037
1979.66,-122.466967,41.191525,2157,1505.976347721,1541797.64076809
2042.89,-122.487069,41.191167,2158,996.667694514,1542794.30846261
2041.68,-122.498092,41.194515,2159,996.667694514,1543790.97615712
2030.27,-122.509168,41.202608,2160,1292.676306641,1545083.65246376
1997.57,-122.522218,41.209843,2161,1291.762226037,1546375.4146898
2043.57,-122.517208,41.220842,2162,1291.762226037,1547667.17691584
2070.71,-122.516885,41.234536,2163,1521.073627043,1549188.25054288
2116.91,-122.510222,41.248429,2164,1673.823125334,1550862.07366821
2113.92,-122.51006,41.2635,2165,1068.694074546,1551930.76774276
2178.76,-122.503881,41.271918,2166,1068.694074546,1552999.46181731
2241.8,-122.510104,41.281443,2167,975.625984302,1553975.08780161
2283.58,-122.501831,41.287626,2168,975.625984302,1554950.71378591
2323.45,-122.492198,41.291496,2169,914.244592899,1555864.95837881
2262.08,-122.499517,41.300668,2170,1188.873748597,1557053.83212741
2209.99,-122.511212,41.310218,2171,1109.70665149,1558163.5387789
2204.15,-122.512843,41.320134,2172,686.38044676,1558849.91922566
2198.56,-122.504712,41.320922,2173,686.380446759,1559536.29967242
2154.52,-122.511323,41.333136,2174,1449.601229325,1560985.90090174
2106.45,-122.52667,41.338977,2175,1439.139349804,1562425.04025154
2102.07,-122.542308,41.344486,2176,1204.48744041,1563629.52769195
2093.46,-122.545034,41.355135,2177,1204.48744041,1564834.01513236
2083.19,-122.559029,41.360819,2178,1313.713129146,1566147.72826151
2079.41,-122.573027,41.355463,2179,1037.68316012,1567185.41142163
2063.52,-122.572914,41.34612,2180,1037.68316012,1568223.09458175
2042.06,-122.563377,41.342949,2181,1010.606465293,1569233.70104704
2071.62,-122.569794,41.335241,2182,767.467315256,1570001.1683623
2021.89,-122.575642,41.329919,2183,637.870128616,1570639.03849092
2055.31,-122.579886,41.325149,2184,637.870128616,1571276.90861953
2132.34,-122.596551,41.321296,2185,907.311930141,1572184.22054967
2117.84,-122.60735,41.320615,2186,925.164210601,1573109.38476027
2061.75,-122.617741,41.323449,2187,925.164210601,1574034.54897087
2009.51,-122.62679,41.330192,2188,1065.235424102,1575099.78439498
1927.04,-122.638631,41.324115,2189,1054.160203192,1576153.94459817
1877.95,-122.641226,41.314827,2190,1054.160203191,1577208.10480136
1820.45,-122.6414,41.304118,2191,1189.42966176,1578397.53446312
1841.77,-122.648356,41.295208,2192,1193.784754625,1579591.31921774
1858.13,-122.650026,41.284533,2193,1193.784754625,1580785.10397237
1861.32,-122.65996,41.291277,2194,1119.577943185,1581904.68191556
1891.29,-122.671506,41.283412,2195,911.822490658,1582816.50440621
1885.07,-122.675265,41.275707,2196,911.822490658,1583728.32689687
1850.54,-122.683164,41.270713,2197,863.501938311,1584591.82883518
1731.07,-122.693439,41.281844,2198,1289.019183357,1585880.84801854
1684.91,-122.705795,41.274928,2199,602.511183678,1586483.35920222
1810.42,-122.712582,41.273135,2200,602.511183679,1587085.8703859
1918.4,-122.718609,41.266508,2201,892.588293865,1587978.45867976
1976.8,-122.7267,41.257191,2202,1237.09867114,1589215.5573509
2029.36,-122.72749,41.244582,2203,1095.615726475,1590311.17307738
1944.19,-122.734412,41.236214,2204,1095.615726475,1591406.78880385
1903.69,-122.743518,41.228608,2205,784.5188674,1592191.30767125
1993.4,-122.752527,41.2267,2206,784.5188674,1592975.82653865
2109.82,-122.769499,41.229291,2207,1040.719100712,1594016.54563936
2148.12,-122.77717,41.221924,2208,597.516546246,1594614.06218561
2198.66,-122.778643,41.21666,2209,597.516546245,1595211.57873185
2265.36,-122.788901,41.211944,2210,964.010308273,1596175.58904013
2194.86,-122.79413,41.204214,2211,964.010308273,1597139.5993484
2187.02,-122.802974,41.19857,2212,971.180249263,1598110.77959766
2192.49,-122.813939,41.204387,2213,1123.941448761,1599234.72104642
2180.08,-122.828009,41.206812,2214,1051.68204689,1600286.40309331
2184.37,-122.839752,41.203492,2215,1067.038821545,1601353.44191486
2093.98,-122.84866,41.196633,2216,1067.038821545,1602420.4807364
2078.88,-122.861699,41.195777,2217,1155.173675315,1603575.65441172
2072.89,-122.869726,41.204229,2218,1155.173675316,1604730.82808703
2007.35,-122.878784,41.211747,2219,500.787534236,1605231.61562127
1893.22,-122.884388,41.21019,2220,500.787534236,1605732.40315551
1762.66,-122.893467,41.209429,2221,920.467433164,1606652.87058867
1851.59,-122.898076,41.216951,2222,729.974670899,1607382.84525957
1929.73,-122.901853,41.222873,2223,729.974670899,1608112.81993047
2054.08,-122.912328,41.2289,2224,1104.281923328,1609217.1018538
2069.48,-122.922925,41.236353,2225,1214.26542564,1610431.36727944
2089.23,-122.93645,41.241045,2226,1247.823544493,1611679.19082393
2174.4,-122.951344,41.242329,2227,981.888991226,1612661.07981516
2081.63,-122.954729,41.250793,2228,760.002858272,1613421.08267343
2235.21,-122.954374,41.257631,2229,760.002858272,1614181.0855317
2135.4,-122.954031,41.26782,2230,1131.945045279,1615313.03057698
2059.48,-122.957652,41.278305,2231,1203.330375579,1616516.36095256
1979.49,-122.962791,41.28826,2232,1186.459208177,1617702.82016073
1948.33,-122.969119,41.297779,2233,1051.244701251,1618754.06486199
2042.43,-122.973641,41.306609,2234,690.064783756,1619444.12964574
2104.25,-122.97856,41.311594,2235,690.064783756,1620134.1944295
2092.89,-122.972349,41.318501,2236,867.850915764,1621002.04534526
2047.65,-122.967214,41.325289,2237,774.574746415,1621776.62009168
2110.04,-122.966761,41.332255,2238,774.574746415,1622551.19483809
2027.51,-122.958942,41.339453,2239,684.970360561,1623236.16519865
1992.71,-122.957866,41.345567,2240,656.665223882,1623892.83042253
2049.7,-122.955588,41.351225,2241,656.665223882,1624549.49564642
2117.73,-122.961381,41.359178,2242,860.556913962,1625410.05256038
2213,-122.963135,41.366813,2243,860.556913962,1626270.60947434
2181.19,-122.971,41.3735,2244,992.232605886,1627262.84208023
2054.31,-122.976227,41.384341,2245,1280.951314865,1628543.79339509
1890.58,-122.989064,41.390674,2246,784.846150044,1629328.63954513
1822.97,-122.995589,41.395753,2247,784.846150045,1630113.48569518
1908.64,-123.003755,41.401943,2248,968.997013926,1631082.48270911
1933.71,-123.01999,41.407024,2249,1346.339680866,1632428.82238997
2040.88,-123.035038,41.402712,2250,1281.303237441,1633710.12562741
2000.08,-123.039416,41.413768,2251,1281.303237441,1634991.42886485
1943.83,-123.032846,41.430609,2252,1272.641831154,1636264.07069601
1896.7,-123.033925,41.442039,2253,1272.641831154,1637536.71252716
1914.89,-123.03675,41.454968,2254,1455.202976414,1638991.91550358
1978.92,-123.052516,41.467141,2255,1528.133817888,1640520.04932146
1948.95,-123.06867,41.473598,2256,1200.604540702,1641720.65386217
1929.88,-123.067059,41.48434,2257,920.733426899,1642641.38728906
1969.84,-123.075638,41.489547,2258,920.733426899,1643562.12071596
1987.65,-123.089738,41.494633,2259,1172.958866688,1644735.07958265
1886.41,-123.103534,41.496621,2260,745.435168069,1645480.51475072
1935.5,-123.111243,41.500006,2261,745.43516807,1646225.94991879
1977.84,-123.118303,41.505864,2262,410.70407371,1646636.6539925
2029.09,-123.122175,41.508145,2263,410.70407371,1647047.35806621
2073.78,-123.125515,41.513726,2264,679.673959316,1647727.03202553
2125.92,-123.126028,41.525266,2265,1282.393243494,1649009.42526902
2024.76,-123.13442,41.533469,2266,1076.925739319,1650086.35100834
1954.22,-123.144272,41.539732,2267,1076.925739319,1651163.27674766
1930.1,-123.161014,41.542698,2268,1435.31942564,1652598.5961733
2019.31,-123.178212,41.543665,2269,1439.026205513,1654037.62237881
1933.69,-123.197041,41.552358,2270,725.987237698,1654763.60961651
1775.96,-123.199111,41.558707,2271,725.987237698,1655489.59685421
1768.28,-123.197974,41.56596,2272,474.054083448,1655963.65093766
1893.62,-123.197789,41.570226,2273,474.054083448,1656437.7050211
1942.77,-123.194514,41.577402,2274,842.507031131,1657280.21205223
2021.44,-123.202762,41.586187,2275,526.373345533,1657806.58539777
1985.42,-123.201671,41.590855,2276,526.373345533,1658332.9587433
1982.04,-123.206737,41.600309,2277,917.123492653,1659250.08223595
1931.85,-123.207432,41.60855,2278,917.123492653,1660167.20572861
1905.91,-123.214779,41.618077,2279,1010.899648389,1661178.105377
2032.5,-123.218304,41.626786,2280,1010.899648389,1662189.00502538
2061.23,-123.218402,41.637709,2281,1213.203016326,1663402.20804171
2075.94,-123.226474,41.651938,2282,1717.490963175,1665119.69900489
2068.38,-123.238607,41.663449,2283,1300.012722283,1666419.71172717
2012.78,-123.251473,41.670077,2284,1072.946409366,1667492.65813653
1865.52,-123.256316,41.679029,2285,824.760318005,1668317.41845454
1828.73,-123.254942,41.686383,2286,824.760318005,1669142.17877254
1717.22,-123.246564,41.692044,2287,440.119228817,1669582.29800136
1584.4,-123.2491,41.695521,2288,440.119228817,1670022.41723018
1422.01,-123.244601,41.70376,2289,632.946356501,1670655.36358668
1267.39,-123.238233,41.706875,2290,371.606752154,1671026.97033883
1161.04,-123.2378,41.710205,2291,371.606752154,1671398.57709099
1077.82,-123.244157,41.715133,2292,761.230253208,1672159.8073442
976.06,-123.241917,41.723058,2293,899.732741389,1673059.54008558
884.7,-123.236495,41.729563,2294,851.778361307,1673911.31844689
832.05,-123.232654,41.739368,2295,894.408066326,1674805.72651322
795.99,-123.226285,41.745856,2296,909.854269641,1675715.58078286
743.92,-123.224375,41.753922,2297,810.84645189,1676526.42723475
712.87,-123.225048,41.761205,2298,810.84645189,1677337.27368664
710.47,-123.224942,41.769066,2299,873.155739616,1678210.42942625
647.78,-123.225174,41.778592,2300,888.964721361,1679099.39414762
610.09,-123.224463,41.786578,2301,888.964721361,1679988.35886898
601.59,-123.221563,41.794345,2302,895.720058695,1680884.07892767
556.95,-123.220648,41.802889,2303,504.175220048,1681388.25414772
524.78,-123.218157,41.807028,2304,504.175220048,1681892.42936777
474.38,-123.208787,41.820066,2305,1644.155346054,1683536.58471382
428.91,-123.197811,41.834613,2306,846.467097408,1684383.05181123
428.48,-123.179583,41.832231,2307,1537.076583427,1685920.12839466
418.63,-123.196017,41.842115,2308,846.467097408,1686766.59549206
426.16,-123.210556,41.844585,2309,314.296502272,1687080.89199434
541.25,-123.211013,41.847394,2310,314.296502272,1687395.18849661
660.16,-123.20945,41.850223,2311,339.97275691,1687735.16125352
775.11,-123.214815,41.852669,2312,289.899311057,1688025.06056457
877.16,-123.217291,41.854509,2313,289.899311057,1688314.95987563
1002.08,-123.221018,41.85766,2314,467.18924245,1688782.14911808
1148.58,-123.210905,41.864954,2315,572.558188624,1689354.70730671
1296.42,-123.209185,41.869946,2316,572.558188625,1689927.26549533
1465.09,-123.203715,41.876302,2317,655.494558304,1690582.76005363
1552.18,-123.200487,41.881688,2318,655.494558304,1691238.25461194
1686.5,-123.201124,41.889951,2319,616.758448674,1691855.01306061
1745.23,-123.202418,41.895419,2320,616.758448674,1692471.77150929
1780.3,-123.199555,41.909854,2321,738.181447558,1693209.95295685
1731.01,-123.197022,41.916225,2322,738.181447558,1693948.1344044
1800.01,-123.188173,41.920848,2323,895.846436289,1694843.98084069
1726.03,-123.178777,41.928039,2324,1115.97134117,1695959.95218186
1771.16,-123.163646,41.936205,2325,1254.128329045,1697214.08051091
1624.55,-123.150031,41.931292,2326,1151.699772558,1698365.78028346
1471.33,-123.146941,41.941401,2327,817.160808958,1699182.94109242
1553.13,-123.137089,41.94155,2328,817.160808958,1700000.10190138
1692.37,-123.125139,41.937842,2329,282.825443031,1700282.92734441
1750.06,-123.121893,41.938623,2330,282.825443031,1700565.75278744
1819,-123.108867,41.940727,2331,1018.4366163,1701584.18940374
1837.69,-123.09928,41.946458,2332,1018.4366163,1702602.62602004
1839.61,-123.087386,41.948676,2333,1016.539661528,1703619.16568157
1863.27,-123.074736,41.953571,2334,1033.122661397,1704652.28834297
1840.25,-123.062308,41.952899,2335,1033.122661397,1705685.41100437
1809.17,-123.04611,41.950691,2336,1365.237490841,1707050.64849521
1890.19,-123.029147,41.94885,2337,1243.725091127,1708294.37358633
1937.52,-123.014209,41.947837,2338,1284.722102231,1709579.09568856
1971.11,-123.006171,41.937949,2339,966.819297022,1710545.91498559
2021.27,-122.999979,41.930574,2340,770.95157312,1711316.86655871
2084.09,-122.990692,41.930866,2341,770.95157312,1712087.81813183
2101.97,-122.979541,41.934979,2342,1031.54941329,1713119.36754512
2014.18,-122.966967,41.932891,2343,1073.837142763,1714193.20468788
2082.21,-122.961846,41.941771,2344,1073.837142763,1715267.04183064
2090.63,-122.957209,41.953775,2345,1387.643490964,1716654.68532161
2036.46,-122.944991,41.963724,2346,726.595661555,1717381.28098316
1888.32,-122.936227,41.963821,2347,726.595661555,1718107.87664472
1798.53,-122.929085,41.969702,2348,881.584436422,1718989.46108114
1674.25,-122.921046,41.980846,2349,769.01439709,1719758.47547823
1648.83,-122.917099,41.987112,2350,647.494317,1720405.96979523
1706.1,-122.915545,41.992825,2351,386.422366341,1720792.39216157
1747.67,-122.91284,41.995659,2352,386.422366341,1721178.81452791
1848.43,-122.909038,42.003486,2353,691.767956573,1721870.58248448
1953.5,-122.903669,42.008256,2354,691.767956573,1722562.35044106
2041.67,-122.895181,42.013265,2355,719.043500905,1723281.39394196
2094.19,-122.893236,42.019574,2356,719.043500905,1724000.43744287
2138.2,-122.882483,42.019982,2357,897.957291889,1724898.39473476
2146.09,-122.874893,42.025755,2358,897.957291889,1725796.35202664
2037.72,-122.862494,42.034461,2359,940.879878868,1726737.23190551
1991.94,-122.857179,42.041948,2360,940.879878868,1727678.11178438
1969.62,-122.845568,42.052293,2361,1012.641781526,1728690.75356591
2061.61,-122.840006,42.060413,2362,1012.641781526,1729703.39534743
2036.81,-122.831139,42.052468,2363,1147.832769936,1730851.22811737
1965.47,-122.81925,42.052933,2364,985.553853074,1731836.78197044
